Text	Season	Episode
Well, break a leg.	4	6
Charlie Chaplin was very lonely.	4	6
That Tramp, too much of a sad sack.	4	6
Laurel and Hardy, they were better, except Hardy was so mean to Laurel.	4	6
I hated that.	4	6
Why am I talking about silent movies?	4	6
I suppose as part of the chapter on your childhood?	4	6
That part of my book is getting bigger and bigger.	4	6
Why is that?	4	6
Who is it?	4	6
I thought I should come in and tell you this in person.	4	6
That kid, a very, very cute prank.	4	6
Caroline, to be continued.	4	6
That's a good idea.	4	6
I've been to the CLIOs before. We're gonna want to show up prepared.	4	6
His book,	4	6
it was filled with old ads.	4	6
Plagiarism, that's resourceful.	4	6
He had five originals, they were all the same thing.	4	6
I told him to be himself. That was pretty mean, I guess.	4	6
-So when does he start? -The first of never.	4	6
Well, you haven't been married for a while,	4	6
so you've probably forgotten how these transactions work.	4	6
If I don't hire Jane's cousin,	4	6
it's probably going to cost me a personal gift expenditure	4	6
of between $500 and $1,000.	4	6
-When are we leaving? -Right after Life Cereal.	4	6
To new business.	4	6
And victory at the Waldorf.	4	6
I mean it. You deserve it.	4	6
So, I can show you what's popular, what's unique,	4	6
and the only thing I ask is that you call me Don.	4	6
Well, Don, I can't say I know my furs that well.	4	6
I know my mother had a Chinchilla,	4	6
I was always on the verge of a romantic relationship with it.	4	6
-Is this for your mother? -I bet you never hear that.	4	6
I don't. Would you like to give me a price range?	4	6
That's an interesting question. I have a unique problem.	4	6
I need to spend a lot, but be careful not to spend too much.	4	6
Not a unique problem. And I don't want to be forward,	4	6
but can I assume this is some kind of an apology?	4	6
No, no, no, I know exactly how much that costs.	4	6
"This is, ""I'm getting to know you, but I don't want to scare you."""	4	6
I know what we're gonna do.	4	6
"So now it's ""we""?"	4	6
It's always the right size and nothing says mink like mink.	4	6
It's a nice way to ease into things,	4	6
and you can always come back for the rest of it.	4	6
How about we split the difference so they wear them to their waist?	4	6
It's the most popular this year.	4	6
That's a dumb question. Who does your work?	4	6
-I do. -Really?	4	6
Yeah. It's an interest of mine and they let me do it.	4	6
Look at that. Can I give you a call?	4	6
First of all, you need 20 of those. And second of all, no.	4	6
I just want you to call that number so I can give you	4	6
some very specific delivery instructions.	4	6
Of course, Mr. Sterling.	4	6
So what do I owe you?	4	6
I saw you leave the office with something under your arm.	4	6
You don't know what it is.	4	6
The guy in the elevator thought it was a hydrogen bomb.	4	6
It's a beautiful box.	4	6
Skip the radio play. Open it.	4	6
Roger, you shouldn't have.	4	6
-You like it? -I don't know what to say.	4	6
Try it on.	4	6
But first, take off the dress.	4	6
One gift at a time.	4	6
What is this, an owner's manual?	4	6
It's Noah's Ark.	4	6
It's out of line is what it is.	4	6
So?	4	6
I love it. it's perfect.	4	6
And I think it's a bit much.	4	6
If you don't kiss me after that, I'm gonna believe you.	4	6
When I Wear it, I'll think of everything that happened the night I got it.	4	6
Caroline! Get in here. I think I finally have a work story.	4	6
Joan! What's keeping them?	4	6
Life.	4	6
When do you have to leave for the CLIOs?	4	6
I was late for the Emmys last year.	4	6
Red Skelton gave my seat away.	4	6
I'll surmise, due to the usual nature of your stories,	4	6
that that's someone of note.	4	6
The good news is our friends at the cereal company	4	6
have been grounded in Philly due to wind.	4	6
What's good about that?	4	6
And the bad news is	4	6
we only have an hour before we're due at the CLIOs.	4	6
Sorry, kids. Game called on account of wind.	4	6
If it's all about a send-off, I'll have a 7&7.	4	6
You have legs. Don?	4	6
Make it simple, but significant.	4	6
It's Friday.	4	6
For all we know, they're going to turn around and go home	4	6
and we'll have to reschedule.	4	6
Is Joan going with you?	4	6
Yes. We only had four tickets.	4	6
There'll be a lot of other people's clients there.	4	6
-Thank you, Joan. -Peggy, anything?	4	6
I have work to do.	4	6
”We represent the majority of the people in Alabama	4	6
"""who hate niggerism, Catholicism,"	4	6
”Judaism and all the 'isms' in the whole world.”	4	6
So said Robert Creel of the Alabama Ku Klux Klan.	4	6
Somebody got it to Goldwater.	4	6
Apparently he pissed blood.	4	6
"”...he needs our help. """	4	6
This again? Really?	4	6
Clara asked.	4	6
Clara asked to see your reel?	4	6
I just wanted to see that Klan one. He said it never aired.	4	6
Which makes it less impressive, Clara. Girls, do you mind?	4	6
Well, all the girls are gone. What do you want?	4	6
Are you going to use the KKK to sell cough drops?	4	6
It's better than waiting on you	4	6
to bring me something that'll get my juices flowing.	4	6
Should I get Megan back in here? Maybe she's not repressed.	4	6
Why's it so hard for you to accept that man's natural state is nude?	4	6
Because I'm civilized.	4	6
Because you're brainwashed by society into thinking it's dirty.	4	6
You take away all this crap and you'd see it's not.	4	6
It's natural and it's beautiful.	4	6
Have you been yelled at by Don yet?	4	6
"-I'm not scared of him. -So that's a ""No."""	4	6
He said Monday, and I'm not working this weekend.	4	6
Okay, okay. Jesus. Are you on the rag?	4	6
It'll get done. Let's go.	4	6
Well, I'd say you're lucky the Glo-Coat brass isn't here.	4	6
The minute you win they know the ad's arty, and then you're out of business.	4	6
Turns out there's almost 50 awards.	4	6
Let's say 10 minutes apiece, that's... Holy crap.	4	6
Roger, you remember Ned Elliot from K&E.	4	6
Of course. What are you in for?	4	6
New England Merchants Bank. Best local under $2,000.	4	6
Stop bragging, will you?	4	6
Good luck, Don.	4	6
Well, well, if it isn't Pebbles and Bamm-Bamm.	4	6
Leave any drinks for the rest of us?	4	6
Don Draper, Roger Sterling, this is Major-General Frank Alvin.	4	6
Roger, have you had the pleasure of meeting Ted Chaough?	4	6
Is that how you say it? C-H-A-O-U-G-H?	4	6
Hey, writers, how many extra vowels is that?	4	6
Let's head due south, General.	4	6
Boy, I hope this doesn't drag on like last year.	4	6
Oh, wait. You weren't here.	4	6
General Rufus T. Bullshit.	4	6
I've met that guy before.	4	6
-In the war? -No, in a commercial for Bay Rum.	4	6
Chao-guh-guh hired an actor to impress someone.	4	6
Last time I saw the General, he had a parrot on his shoulder.	4	6
That was not a business proposition.	4	6
You catch more flies with honey.	4	6
Great, actual flies.	4	6
Phillip, how are you?	4	6
-You remember Joan Harris. -Nice to see you.	4	6
Mr. Cosgrove, nice to see you again.	4	6
I'm surprised he would bring you over here.	4	6
You know, we miss Birds Eye more than we miss Kenny.	4	6
Well, that's why I wanted to say hello.	4	6
-I hear the old team's getting back together. -What team?	4	6
Phil, that's not a sure thing.	4	6
Well, I'll say this about Geyer, they don't have Don.	4	6
Take your seats, please.	4	6
Well, we should sit down. Good luck.	4	6
Judas priest. Are we merging with Geyer?	4	6
Talk to Lane.	4	6
Welcome to the Sixth Annual American Television Commercials Awards.	4	6
We 're here to honor creative excellence in advertising and design...	4	6
I just ran into Ken Cosgrove.	4	6
Don't talk to me right now.	4	6
And I do mean everything.	4	6
I don't know if it was that funny but thank you.	4	6
I have to tell you I am very impressed you got this gig.	4	6
Yes. Well, thank you for making it easier.	4	6
Wally, it's me.	4	6
You know, when I was coming up at Y&R, you were very inspiring.	4	6
Raymond Rubicam said you were a genius.	4	6
It's great to see you.	4	6
I mean, actually alive and everything.	4	6
Get your hands off me.	4	6
What's with the French service?	4	6
God! I miss working with that guy.	4	6
I feel like I've already won.	4	6
Well, i'm afraid that'll be the limit to the public speaking portion of our show.	4	6
And, gentlemen, let's pace ourselves.	4	6
In the first category, that of apparel, the nominees are...	4	6
That's five.	4	6
If you really worked on the Johnson campaign, why are you here?	4	6
Because nobody at DDB even keeps track of who does what,	4	6
except the daisy ad. Big deal.	4	6
The Klan is probably the best thing I'll be near my entire life.	4	6
Well, let me tell you, I had a lot to do with Glo-Coat. A lot.	4	6
The idea, especially.	4	6
The kid?	4	6
Don put the whole cowboy thing on it. I don't know if it was that revolutionary.	4	6
It was jarring, but more cute than I like.	4	6
I know I'm not supposed to go, but when the nomination came in,	4	6
Don let everybody pat him on the back.	4	6
He didn't even look at me and I was... I was right there.	4	6
And I was clapping and he thought I was clapping for him.	4	6
Who claps for themselves?	4	6
Okay, I'm gonna riff for a few minutes	4	6
and just sort of speechatize the whole Vicks experience.	4	6
Should I come back when you're through?	4	6
No, toots, grab a pencil.	4	6
Someone's gonna want to get it down before it heads into the Stratosphere.	4	6
Why don't you write down my ideas?	4	6
Look, I read your brochure.	4	6
I have no interest in the Temperance Movement.	4	6
-Congratulations. -Thank you.	4	6
This is Byrrh on the rocks.	4	6
Be the first on your block to serve Byrrh on the rocks.	4	6
And now for best Cleansers, waxes and polishes.	4	6
-This is us. -Glass wax sprays	4	6
"""Gobbles Up Dirt, "" Campbell Mithun of Minneapolis."	4	6
How do I look?	4	6
-Great. -One Step Floor Care's	4	6
"""Bus Stop, "" BBDO."	4	6
"Glo-Coat, ""Billy the Kid, ” Sterling Cooper Draper Pryce."	4	6
"And Pledge, ""Runaway Chain "" Benton and Bowles."	4	6
And the winner is	4	6
"Glo-Coat, ""Billy the Kid, """	4	6
Sterling Cooper Draper Pryce.	4	6
-Congratulations, Don. -Thank you.	4	6
-Next up, competing in the category of.. -Let me see it.	4	6
-Congratulations. -Thank you.	4	6
-What's going on, dear? -Well, I ran over	4	6
because the people from Life Cereal rented a car	4	6
and now they're waiting at the office.	4	6
-Right now? -We'll reschedule.	4	6
Maybe I can convince them to stay for the week.	4	6
No, no. They want to see our presentation.	4	6
What do you say we put a cherry on this thing?	4	6
-Aye aye, sir. -Really?	4	6
So the Schusters move into what used to be the Harrington house.	4	6
Meanwhile, Betty gets extremely jealous	4	6
when she sees Allison dancing with Rodney at the after-party.	4	6
But then Michael asked Betty to dance with him	4	6
and also dances with Claire	4	6
and that is all I can tell you about the next few weeks of Peyton Place.	4	6
-How the heck do you know all this? -They send me the scripts.	4	6
I need to see them. it's my job.	4	6
I can't believe Connie goes through with their wedding.	4	6
It is a surprise. I agree.	4	6
What more do I need to say?	4	6
-it's heavy. -Don, you remember...	4	6
Jim and Dennis, glad you could make it.	4	6
I can't thank you enough for waiting.	4	6
Don't think about it. We've been unwinding as Mr. Crane ruins Peyton Place for us.	4	6
Perfect. Let's get to it.	4	6
-Roger, thank you. -I'll be on my way, but first, victory lap!	4	6
Come on, Don, Pete, Crane, Jimmy Olsen!	4	6
Wrap it up quickly, gents. We have an after-party to attend.	4	6
Thank you, Roger.	4	6
-Is everyone set? -That's one word for it.	4	6
Joey, you didn't start without me, did you?	4	6
No, Don. I would not do that.	4	6
Okay, everybody ready?	4	6
So...	4	6
Life Cereal, delicious, crispy and it's got a big name, you know.	4	6
And I know you want to associate it with health,	4	6
but that's not fun. Joey?	4	6
You know what? I've got it.	4	6
Look, there are sweeter cereals than this,	4	6
but I kept thinking about, you know, nostalgia.	4	6
How you remember something in the past and it feels good, but it's a little bit painful,	4	6
like when you were a kid.	4	6
"-That's the truth. -And ""Life,"""	4	6
that's a scary word to anyone at any age.	4	6
So how do we make it fun?	4	6
"""Eat life by the bowlful."""	4	6
Little kid, big bowl, big spoon.	4	6
Kids see the giant bowl of cereal and they smile	4	6
because, you know, they'd eat a box of it if they could.	4	6
And moms see it and they get this twinge	4	6
of how little their kid still is, even though they have to deal with life.	4	6
Get those two together in a market and I think we're going to sell some cereal.	4	6
That's all I have.	4	6
I think if you'd invite us into the rest of your company,	4	6
